id,loss
91900,1926.28537598
91906,2396.76553467
91908,1801.36005615
91909,2794.08116699
91915,1369.8198877
91922,1360.36833252
91935,1236.61920044
91967,1285.65489746
91968,3971.4336084
91970,2700.24063477
91971,4356.5476123
91981,3537.99890137
91986,1199.75060425
91994,2504.4773999
91997,2125.38009277
92004,5779.35182617
92008,4118.73683105
92009,1808.88557373
92016,3834.53504883
92039,2612.53333984
92045,1591.43816895
92051,2090.97004639
92066,691.078148193
92076,1888.54649414
92086,3593.30253418
92088,2525.25334473
92092,5753.53606445
92098,10686.7555176
92105,3688.86975098
92108,1270.46620117
92121,2118.62513428
92126,1384.5568042
92129,2516.32268799
92139,1211.50939453
92165,1103.28979614
92167,4432.92553711
92169,962.493764648
92183,1031.05200317
92185,2384.23417725
92187,1540.11235596
92192,3542.65581543
92202,923.41506958
92204,1622.38661621
92209,1227.10763428
92222,2264.84197754
92289,4820.03702637
92312,855.860845947
92322,991.528963623
92327,2566.91877197
92350,1602.63974121
92361,1040.00557861
92372,947.677468262
92373,1758.20050537
92375,2392.35371338
92378,4159.64873535
92399,1410.00847412
92421,1997.64380859
92424,2387.76562744
92433,1718.19530029
92436,3015.68688965
92437,1037.44109985
92444,2363.86910645
92448,2896.80835449
92468,1415.46022461
92483,1165.38918335
92486,1359.06630371
92491,927.959121094
92493,1620.83777832
92512,1324.25133789
92514,2456.70258057
92526,833.664663086
92527,2214.45422119
92541,1250.00086426
92551,1949.2575415
92552,3362.27675293
92561,2167.02554688
92573,1516.97731934
92587,1553.15552979
92588,5423.57160156
92599,1361.4714917
92604,1282.88137207
92605,1031.10213501
92613,1456.95394775
92617,7458.83717773
92621,1400.75490723
92655,3448.69227051
92672,1388.33268555
92682,1682.24982422
92695,1187.29174072
92701,2925.81120117
92702,21323.1616211
92709,1566.63282715
92716,5981.11208008
92720,1634.85742432
92742,1754.09320557
92745,2878.78986816
92750,1267.99210937
92767,1249.90403809
92770,2421.71932129
92772,1104.18729492
92787,2728.18833496
92793,2978.84702637
92796,2094.43229004
92797,844.401553955
92802,816.586538086
92805,1993.12744873
92807,974.963374023
92810,7825.48674805
92818,1746.94727295
92827,2604.49450195
92829,1799.03810791
92844,1146.29858765
92848,858.119240723
92852,1631.86349854
92855,2238.94496826
92859,4101.82394043
92862,3468.79726074
92863,17257.8519141
92870,1982.21211426
92874,1086.93540405
92879,889.959716797
92883,2754.63504395
92896,3824.8306543
92898,2463.0129541
92904,1342.47730469
92908,5973.25959961
92926,1850.73578369
92940,4013.87991699
92951,3302.6195459
92969,3083.32203613
92976,1262.67246338
92984,2024.5027002
92996,14314.2905469
92999,1204.18741699
93000,1858.08118408
93007,3550.18629395
93019,3436.08930176
93024,1535.95003662
93026,2173.36594971
93032,1485.84544922
93035,2383.77708008
93056,1304.29971436
93057,1513.30469482
93058,2330.51808594
93065,9914.55142578
93067,1363.6565625
93086,1542.33878174
93092,2557.8480835
93097,8308.84327148
93102,1543.23459473
93111,805.674458008
93115,4828.57287109
93117,2344.77745117
93125,1366.29633057
93137,7028.18088867
93166,7556.5955957
93167,1081.05143921
93168,1257.12162354
93172,2707.60641113
93177,3382.53074219
93182,4724.15875977
93231,1099.19789062
93234,3361.57708984
93246,5256.42791016
93249,1448.84350342
93254,1193.56993164
93255,1133.98741211
93260,809.749658203
93261,3328.73981934
93263,2183.12306396
93278,1777.19180908
93282,4876.84711914
93284,1384.41723389
93294,893.006905518
93305,3099.5202832
93308,1468.85658691
93312,1359.76103271
93318,2837.06695801
93320,1362.09943848
93329,4895.93481445
93338,3430.95908203
93349,848.816524658
93357,4490.68043945
93358,5625.84455078
93362,1604.13626221
93373,1170.87935791
93380,1624.45134277
93415,1916.31597412
93436,4862.090625
93441,1426.50219238
93454,2902.49680176
93455,2919.29314453
93466,4190.13165527
93501,2646.83428711
93502,1162.87834106
93515,1222.62019043
93521,1279.11766846
93534,3664.92674805
93544,2481.27534668
93567,1637.69867676
93570,5243.72267578
93590,1334.78376221
93603,900.194194336
93618,5465.29478516
93625,1355.06843262
93633,4681.20264648
93635,4326.33333008
93638,1495.9212085
93667,771.758469238
93671,2033.5248877
93678,2038.9979126
93687,1646.03494385
93691,1291.14937744
93716,1907.18782959
93737,2319.23676758
93766,883.942127686
93775,4389.68478027
93782,2596.61626465
93785,1836.01692627
93803,1432.3161084
93806,2047.16235596
93807,3267.39617676
93817,679.219394531
93827,1141.58101929
93830,865.289875488
93831,2064.3328125
93838,1809.54081299
93864,4240.0668457
93895,5747.83810547
93906,1823.54342285
93908,1233.66037598
93911,6245.72703125
93925,9329.48985352
93931,3581.1724707
93932,2870.41911621
93933,5234.98725586
93934,4698.14722168
93947,2749.70070801
93952,1427.93016846
93959,1424.84255127
93967,1763.34995117
93969,3721.53905273
93979,2157.79283936
93982,1016.06488037
93989,1137.10945313
94000,1547.05200439
94008,4332.56892578
94014,3978.20708984
94019,4960.92962891
94022,1309.54686035
94035,2177.97880859
94036,3486.38581055
94041,1586.47711182
94043,1454.00828125
94049,5417.44848633
94054,1569.78105713
94065,2806.29181641
94079,1657.00765137
94093,4501.69785645
94094,581.024136963
94096,1435.80702637
94097,3346.94873535
94104,1826.63850586
94106,3069.46216309
94109,4520.81699707
94111,3957.63073242
94118,1074.67117676
94129,3292.70300781
94131,1570.94887207
94141,1761.7964209
94159,4825.34937988
94163,2433.82702637
94176,4475.81692383
94205,4950.80777344
94219,953.462945557
94220,2657.99736328
94234,2023.76423096
94243,7046.38613281
94258,2577.30850098
94260,5329.17150391
94261,1275.70124512
94276,1246.87871338
94281,2068.10056152
94282,1426.3340332
94299,2370.36016846
94300,8125.38234375
94302,1479.93126709
94303,980.11791748
94304,2226.86419922
94316,2514.41735352
94318,2378.72916504
94334,1642.62689941
94336,3411.62318359
94347,4962.16577148
94350,1947.637146
94357,3393.12723633
94363,1819.17061768
94368,1614.3730542
94370,1115.40077515
94383,4224.40666992
94387,5126.04979492
94388,1531.56881104
94391,3342.07133301
94392,1772.29094238
94395,1808.83060303
94413,2271.26253174
94420,1631.08415527
94422,899.378218994
94425,821.323331299
94435,1075.73219116
94450,1348.92804932
94453,1862.7235083
94456,5322.05083984
94459,1183.09291382
94462,1095.80165894
94465,1236.00146484
94489,7092.06439453
94511,755.663277588
94517,3670.61801758
94524,7281.42224609
94525,3865.15470703
94538,690.496254883
94543,2002.35157715
94548,3076.07552246
94574,1859.47659424
94578,941.342884521
94580,953.83914917
94582,772.611070557
94596,1329.9014502
94599,2132.72888672
94624,3303.59368164
94627,1948.57723877
94630,1446.07003418
94659,4244.67810547
94663,1566.55455322
94670,5407.81757813
94671,1526.83200928
94673,2460.76251953
94689,1454.42813965
94693,2241.39349365
94707,4143.69406738
94712,1538.38134277
94720,5384.95506348
94724,1440.62572998
94726,4743.08111328
94727,2433.77365234
94731,1378.07199951
94736,1576.39484131
94750,2649.12192383
94751,2793.20135254
94772,2751.34510742
94778,1201.50410034
94783,1834.80895996
94784,1518.7746582
94786,1554.24800781
94788,5323.42618164
94807,3700.87325684
94813,6162.4159668
94819,827.90817749
94820,1634.62170166
94858,5661.57876953
94859,3994.17584473
94866,1454.1691748
94867,1490.8283252
94869,3061.34584961
94870,3791.36910645
94892,2563.86265137
94908,1190.22891357
94909,5495.1118457
94931,5278.63432617
94949,1320.68130371
94952,4107.70816895
94956,1306.57431641
94958,1875.97506348
94959,1123.45122681
94960,989.860163574
94970,1739.29499023
94976,1307.09510742
94987,2620.79387695
94992,2536.80057861
94993,1104.53100708
94995,1416.17182373
95004,1731.32432617
95022,1623.13033936
95030,3534.25984863
95032,873.686958008
95035,2909.8634668
95041,1154.91100342
95045,1072.78307495
95051,9155.22673828
95067,1684.07274414
95076,2060.07131592
95081,4443.51068848
95106,1476.54025879
95110,1782.00143311
95120,955.624067383
95133,1797.36990723
95140,3098.02009766
95143,4429.48099121
95152,2751.40373535
95159,3069.07374512
95160,6440.96324219
95173,2293.96282959
95176,1147.66802734
95183,1142.11126221
95184,3051.65437988
95186,3155.73847656
95188,3122.41510742
95194,1373.37765869
95201,1120.62273926
95206,2469.36547363
95222,1257.53051514
95226,8876.76740234
95228,4296.21567871
95234,1756.07971191
95238,2416.55328125
95257,857.347840576
95270,1466.01157471
95272,3108.51365234
95276,2507.96511719
95284,1547.87383057
95292,906.930866699
95295,1049.13481567
95300,1873.62250732
95303,5370.05114746
95305,3877.85875977
95308,1175.74909912
95313,2450.95058105
95314,3653.67851562
95317,1074.55539062
95330,1160.68486328
95331,851.04875
95336,2148.02983398
95343,2496.88551758
95351,2155.46949219
95357,1599.24690674
95363,1056.66554443
95375,2778.40832031
95385,1250.36977051
95413,892.218997803
95417,1382.33950195
95420,1244.79993896
95429,3531.60612305
95437,2223.96970703
95440,3534.78049805
95444,4652.54880859
95455,2710.37455566
95456,6541.08143555
95459,1160.52240967
95472,1295.09022461
95488,5535.26629883
95493,1698.29925781
95494,1598.73358643
95510,1781.6628418
95517,2125.90717041
95523,1009.99379883
95531,3418.0040918
95546,1542.80029053
95553,1021.18559448
95566,2100.76456787
95567,6776.04986328
95575,1212.3010791
95577,2105.70400391
95583,1215.94565796
95585,1411.25624268
95588,2413.26704834
95589,2330.53935791
95590,3306.65506348
95597,1376.30108154
95598,1176.68080566
95609,13280.6561523
95614,2258.16494141
95619,4323.12239746
95620,1729.31812744
95627,1373.46744141
95634,2852.97312012
95641,8208.54224609
95642,1769.31863525
95643,829.725770264
95645,1081.06386475
95676,1423.36373535
95686,8226.52457031
95700,1944.17608154
95715,2300.69634277
95722,5962.03368164
95727,4575.8744043
95730,1334.06936035
95738,1531.09695313
95740,3891.84464355
95742,2111.38900635
95757,2827.98533691
95762,2576.64974854
95764,2112.41299316
95780,1809.19860107
95784,1132.4654126
95788,2258.64246582
95805,892.398310547
95807,1277.90178711
95814,1424.139646
95817,1965.04536621
95818,1079.30387695
95843,2312.93718262
95846,7054.17206055
95849,2757.61328613
95851,979.160186768
95852,894.066967773
95864,2921.37015625
95865,2318.93052246
95874,1594.29838867
95884,3261.51058594
95905,1332.1521875
95910,1798.24021973
95925,3540.55145508
95930,1369.65060059
95936,927.382681885
95937,1223.91874634
95957,2100.173396
95963,1240.35240234
95976,912.781811523
95980,2760.33041016
95983,2041.57124023
95997,5045.09865234
96002,5546.08921875
96003,891.543549805
96015,8177.50626953
96016,2830.08320313
96020,8918.33185547
96028,1217.62856689
96032,2386.87637695
96046,862.972164307
96050,1751.5509668
96052,1861.11737305
96058,10811.2317969
96064,7386.55376953
96088,1124.50723511
96091,4856.75233398
96092,6865.045
96094,1676.99082764
96096,2567.24390625
96097,1318.08497803
96100,2964.75759766
96101,7848.21600586
96107,4407.68345703
96114,1416.73596436
96120,4419.76026367
96123,2125.8927832
96131,1737.8247168
96149,4040.97314941
96153,3984.27895996
96167,1277.79454102
96172,1298.589375
96177,11524.3668945
96180,1131.43202148
96183,6708.76682617
96193,2211.68478271
96196,1663.09276367
96206,1659.87560547
96207,3667.16394043
96226,1540.04475342
96258,997.599400635
96277,898.046959229
96322,5025.3434668
96328,1095.37218384
96332,6254.03700195
96334,2691.60086426
96336,1064.80345215
96357,2637.61257812
96360,987.46942627
96361,1995.27751465
96390,5133.48489258
96401,680.05123291
96402,1814.98916748
96405,6121.38806641
96409,1340.11567627
96414,1863.03951904
96416,1565.36386963
96418,5547.54451172
96425,965.915559082
96449,1388.13297119
96454,1604.99487061
96469,1362.33920654
96493,1208.94785156
96497,1781.43663574
96503,858.599498291
96505,1404.39457031
96512,1664.24804443
96515,1971.18404053
96526,5053.2028125
96540,819.253824463
96542,981.405928955
96561,1805.3279126
96565,5595.42700195
96570,1334.96397705
96572,2353.31669678
96580,1951.14790039
96587,2850.96455078
96592,2712.48087891
96595,5243.59851562
96604,4495.2969043
96606,5952.2143457
96610,2110.82039307
96615,1322.6311792
96640,3672.14338379
96648,1276.83953125
96653,1058.48940552
96654,3549.69664062
96676,1969.41126709
96680,7128.13416016
96692,1477.80884277
96709,1509.94594727
96711,1136.71189331
96725,693.846176758
96726,1576.38177734
96729,4729.95566895
96730,1682.12977539
96741,4048.07368652
96753,1487.96006836
96761,1033.58462036
96762,1435.42645264
96763,1505.7705542
96765,2865.5755127
96767,3549.1940918
96769,3247.16816895
96774,2167.93874512
96776,1800.16720459
96781,2612.01166504
96834,1133.8429187
96840,2696.65319824
96844,933.894071045
96847,4556.12422852
96854,951.904978027
96862,3459.78566895
96871,3258.76760254
96874,2449.36825684
96891,5895.69441406
96892,3098.22436523
96899,3044.52938477
96910,2018.67448975
96935,2030.12171143
96948,2263.87716064
96952,1439.63615479
96955,6199.55308594
96964,7912.83632813
96967,6610.34692383
96971,1555.77677246
96972,3907.1295752
96984,1531.734375
96987,4111.57292969
96988,1197.82280029
96996,1308.47479004
96998,1848.8169458
97004,1470.85253662
97005,2808.5894873
97016,1734.2048999
97022,2388.58599121
97028,2549.44588867
97036,1604.50747559
97071,3252.20570801
97089,1148.88303101
97099,1102.62585083
97110,1365.93797852
97130,1396.87779541
97144,1542.10189697
97145,3287.67236328
97146,1921.22846436
97149,4443.84964844
97150,1472.61987793
97153,1567.90939209
97166,1669.20722412
97167,2101.60950195
97171,1852.34574951
97179,1507.65980469
97190,2043.75751221
97205,2125.54951416
97207,2547.02658936
97208,4128.08029297
97209,1136.35575684
97215,8727.41223633
97227,3602.99868652
97234,5789.51181641
97258,3227.50583008
97259,5704.69542969
97277,1269.91530762
97284,1172.57419922
97285,2876.98344971
97297,1822.68446777
97309,4194.57396973
97313,1918.86268799
97322,734.879733887
97330,693.426470947
97341,1830.2461084
97347,8905.02025391
97361,1341.11681152
97363,2860.55925781
97375,3374.83017578
97377,4753.77189453
97380,3109.71440918
97389,1324.73490723
97392,1212.63905518
97396,2751.15651855
97400,5015.6081543
97404,1344.40346924
97413,1290.80636475
97418,1624.56681152
97440,2972.5075293
97443,5498.16601562
97457,2901.81111816
97458,1850.57380371
97463,1551.23055908
97467,3210.54779297
97468,1988.42195557
97481,718.860861816
97484,1028.33155396
97505,1377.43783447
97511,1819.91481445
97521,2044.88404785
97524,2772.76791016
97565,3129.47474609
97570,1623.75585205
97580,10788.5036133
97583,1030.70154419
97592,3002.03299316
97596,2823.96739258
97600,2102.73157959
97612,2820.18847168
97613,4348.25000488
97631,1112.74541748
97639,1146.71322998
97659,4515.96508301
97662,2018.25118408
97674,6581.20219727
97682,4365.75409668
97697,1330.15941162
97701,999.23958374
97712,2992.25472168
97722,12167.1728711
97725,2561.64303711
97727,1850.35753174
97733,621.591787109
97738,3672.02727539
97767,1945.88580078
97771,1534.46143799
97776,6038.80601563
97784,4142.10595703
97786,1427.22937012
97796,3493.62354004
97798,4233.45466797
97799,1533.96479492
97802,4203.27140137
97812,2824.87594727
97825,1357.91785889
97827,9476.9640332
97832,2429.92125
97851,2187.00526123
97860,3410.8502002
97864,2023.13588867
97874,1056.69427734
97875,825.851341553
97876,1840.09866699
97894,7034.07743164
97900,1850.52578369
97901,1678.92135986
97916,4912.48494629
97921,2180.65561768
97922,2019.46123291
97924,3691.29311523
97937,2895.28163574
97939,1955.91317871
97946,2615.37675537
97951,747.754543457
97982,1335.87702881
97990,1306.50019287
97996,1543.81898926
98004,1899.45399658
98014,1734.78617188
98018,3309.17665039
98019,3978.93486816
98023,2302.49229492
98025,5184.59104492
98035,3285.9961377
98037,758.127462158
98042,1257.03704834
98043,2831.74146484
98060,1908.10939697
98062,1063.20311035
98081,1917.68926025
98084,1263.71169434
98089,1121.42598999
98090,1722.48464111
98091,1391.69851807
98094,14343.2070312
98103,2206.37370605
98107,7262.12986328
98113,1754.17025879
98114,6952.10335937
98123,2683.24339844
98146,913.713256836
98161,1125.86286865
98180,2339.92765625
98182,1727.02361328
98192,1935.50760254
98204,1950.82468262
98220,7587.25469727
98222,1147.12521973
98227,2953.49501465
98229,3710.56178711
98237,709.297028809
98249,918.728634033
98255,2432.00614746
98260,2219.43033936
98261,1460.33759277
98271,1551.26810303
98301,2037.02481201
98328,693.888497314
98337,2205.52217041
98341,829.192359619
98349,9374.45527344
98350,9289.26039063
98354,1218.9299292
98362,2566.12626465
98365,1658.57769775
98368,2675.47677734
98382,1497.30748291
98387,1456.69448975
98397,1471.04037842
98398,2952.80500977
98424,3284.47465332
98428,4818.27978027
98439,1286.31537598
98445,1342.15547852
98450,10726.4623437
98453,2816.81051758
98480,4597.30412109
98496,3485.42501953
98505,4541.51394531
98520,1276.64263672
98527,1499.61619141
98537,1462.50275635
98556,1394.51609863
98599,3389.04336914
98603,1337.92564209
98607,3718.96120605
98616,1094.15064087
98629,1760.53657959
98635,1451.4612793
98638,4104.77398437
98645,2049.58159912
98650,2249.2999292
98655,9026.17765625
98657,851.638430176
98669,4234.68221191
98671,2494.42302734
98674,2268.59018066
98688,1156.78306885
98691,1491.99441406
98709,2897.90039062
98710,8356.34297852
98725,1019.57644165
98731,1097.04178101
98766,1172.81787476
98767,4092.55912109
98771,1929.55513428
98786,3844.47390137
98821,642.455032959
98825,1401.03036377
98826,2235.62277832
98830,3437.54129883
98845,867.676384277
98857,2144.69805664
98859,4170.00151855
98860,4055.50322754
98862,1319.38730713
98865,993.0925354
98866,2031.00653564
98867,8957.02084961
98871,2127.37108887
98878,1223.61921143
98879,4022.23925293
98883,1557.10425049
98891,2658.65714844
98898,2903.90499512
98910,3953.36364746
98912,1737.3599292
98913,2116.41425537
98930,2244.89814941
98933,3300.32051758
98938,4457.22955078
98941,1087.30802979
98943,1536.70035889
98953,1355.5229248
98965,2954.73671387
98970,1618.72268311
98976,1197.26986328
98998,12628.9010352
99005,2586.15081055
99011,682.931916504
99016,4886.50888184
99024,3277.23120605
99025,1511.90789062
99033,1371.19262695
99040,1067.13478271
99041,1519.76304688
99044,2033.52481689
99046,1272.42740234
99057,1781.19852295
99067,4507.05470215
99071,9779.32630859
99080,1626.78936768
99091,1017.26991699
99103,2782.83482422
99110,2874.64029297
99114,1140.50713013
99121,3486.1654541
99128,5454.80513672
99129,3169.91616211
99131,3666.75477051
99134,1353.84062012
99138,5255.8409375
99140,5616.56735352
99148,2043.78386719
99154,3591.62166992
99157,974.776462402
99159,17489.1299414
99163,2017.06231201
99174,1030.27326294
99187,4704.96558594
99189,2405.7244458
99191,1417.79713867
99213,1944.52593018
99214,6501.24737305
99215,2408.59399658
99230,930.190997314
99231,743.056582031
99237,2041.78813477
99249,2162.37255127
99256,1312.4661084
99269,3156.89164063
99273,4268.66928711
99276,872.586678467
99279,9001.05630859
99288,1286.63717773
99296,1290.8562793
99299,2198.39745605
99322,948.42668457
99330,1383.88458984
99333,2318.89633301
99340,1463.60918945
99344,1718.53513672
99347,4914.89876953
99350,2161.41771484
99362,1317.48036621
99365,2169.22184814
99370,2579.3525
99371,5713.44913086
99373,2010.80475098
99384,1336.79690674
99389,1190.34595459
99397,3553.13189941
99403,2102.56531006
99405,1253.02144287
99411,3530.98969727
99414,1254.05612061
99454,5212.90282227
99455,4608.83918945
99456,1518.33802734
99457,1381.47818848
99459,2845.32136719
99460,2991.15023437
99481,3372.0851123
99501,7094.65825195
99511,3351.46327637
99515,2314.27600098
99516,7088.37094727
99518,937.561374512
99533,4226.65129395
99534,1745.85611084
99537,2549.26636719
99539,2082.4668042
99542,1603.849375
99547,2609.37370361
99550,1484.64544678
99553,2532.68918457
99555,2676.05317871
99557,2198.99304687
99561,1217.92088257
99576,1503.02409912
99584,1872.09567871
99590,2205.63422119
99596,7183.13364258
99598,2649.58212891
99606,1109.63898682
99609,2103.6265625
99612,2091.783125
99617,2284.0997583
99621,3282.77393066
99624,6668.70037109
99626,2478.71876709
99631,1833.45411377
99638,5483.72927734
99659,2558.76384766
99666,4483.87546387
99669,982.359589844
99670,2250.89740723
99684,1560.875
99700,1467.06493896
99702,1226.13326904
99717,802.067059326
99723,1540.60827637
99742,1179.34118408
99750,1471.14375732
99760,3656.46485352
99762,2360.93157227
99765,6937.24211914
99773,2594.11692383
99778,1199.16363281
99785,5270.55854492
99791,4551.90535156
99808,1250.7523877
99844,3061.91651367
99849,3729.9410498
99871,2836.36820801
99872,2124.78152344
99873,2027.36541992
99879,1992.42891602
99887,1972.79582275
99891,1610.59568359
99918,5203.77347656
99923,914.62612915
99934,5472.57946289
99935,4433.96116211
99937,7587.46954102
99954,3127.17098633
99964,2260.24590088
99965,913.522373047
99970,1592.6747168
99994,2307.45601318
100023,1329.09697266
100024,935.276885986
100031,1892.9006665
100035,993.253555908
100044,992.725428467
100053,2840.90395996
100063,5162.1969043
100072,2445.22196533
100080,1839.60011475
100100,1218.0626709
100104,1277.44033691
100120,885.54973999
100125,9288.67085938
100126,1903.48536133
100130,1463.20991699
100135,1353.17254639
100164,1082.16235596
100165,2520.83396973
100168,1318.68792725
100179,1178.70021973
100183,4464.06352051
100187,2150.05327881
100199,1223.74483887
100202,2635.43211914
100204,1980.18008301
100210,1671.55589111
100212,1544.10540771
100222,1073.67532959
100233,2505.95356445
100252,1067.51102905
100260,1090.07255615
100271,2694.36871582
100284,3047.71927734
100296,1715.21065186
100307,1183.4846875
100310,1187.69394775
100330,1340.33346924
100331,1174.34732666
100334,996.184742432
100336,2053.17546387
100337,1590.45401855
100338,1409.63604248
100340,1803.20520752
100345,4006.54151367
100346,1484.12927002
100365,3943.24788574
100366,6711.56574219
100418,1298.64177979
100435,960.095463867
100437,3646.75686523
100462,1166.08818359
100467,1937.72885742
100471,2475.55506592
100472,1714.8477832
100495,1003.3105896
100496,2844.50982422
100498,5877.9521875
100504,3431.99913574
100505,4630.93043457
100526,2174.86701172
100533,971.759866943
100538,1078.44640015
100540,1828.17731689
100550,2187.85612305
100552,1763.09151123
100553,1579.21246826
100567,1229.30171387
100574,1469.91568604
100576,2951.9934375
100588,3086.07706543
100610,4786.86099121
100619,3945.97280762
100625,1216.84468994
100628,3499.16637695
100643,2696.85907715
100644,2845.61375977
100646,1550.21363037
100656,1566.12227051
100658,1962.17523682
100660,1192.18847656
100662,2145.41904297
100690,4378.92215332
100701,991.075548096
100706,1632.33487549
100711,1358.08112549
100717,1068.38511475
100718,720.394298096
100719,2183.97816895
100721,2050.45584473
100723,2504.83440918
100734,1306.20729736
100738,1493.72477783
100739,789.747541504
100745,2431.57110352
100754,3159.57705566
100762,1076.78612793
100796,768.405217285
100800,2412.59298096
100812,1658.06732422
100815,1240.27204834
100819,3129.28321777
100836,2584.82990723
100840,4329.41972168
100853,6881.72012695
100856,4893.52088867
100868,1294.20677002
100889,3343.55155273
100898,1154.91491211
100909,1738.97130371
100917,675.506506348
100929,5130.30128906
100935,1419.86317383
100940,3773.22871094
100955,2153.41723389
100956,2227.89632568
100976,2071.8374707
100984,746.607513428
100987,6436.28769531
100999,1387.85770996
101005,2833.31098633
101009,1537.74926758
101015,2012.74208984
101019,2359.51266357
101027,1774.31188477
101038,1561.30845947
101050,1122.65810669
101051,1608.33098633
101052,879.609519043
101055,7357.18923828
101058,661.90934082
101084,2400.07263672
101102,1244.88828613
101103,2114.10268555
101113,1882.75143799
101114,1740.02575684
101124,2813.57316406
101128,1877.09856934
101138,3164.10425781
101140,5111.31280273
101173,1417.53583496
101190,2351.00792236
101199,1277.53853027
101204,2734.01259766
101215,1159.64738647
101217,2849.62041992
101226,1239.07810059
101230,1094.3402771
101238,8811.50964844
101248,1351.44831299
101250,1103.97089844
101266,921.64072998
101270,1319.84714844
101277,5286.72161133
101280,1340.42780762
101283,5522.66835938
101290,3948.04049316
101297,1452.29340088
101301,2395.85625488
101307,1259.58489014
101314,1850.56078125
101324,7191.60859375
101325,1846.60213623
101327,1054.96942627
101328,1639.51655762
101332,1736.20229736
101337,1601.57548584
101357,1908.13356689
101358,3264.99288086
101364,3385.70456543
101366,854.295623779
101380,1479.48044678
101387,812.507227783
101408,4294.15510742
101415,7236.85973633
101425,1849.4032666
101429,878.101401367
101431,5966.9562207
101442,2749.04808105
101448,3072.4467334
101449,6686.89507812
101454,9007.11041016
101459,1486.04169434
101472,1206.81213623
101476,924.284035645
101477,1281.81691406
101485,1898.24887939
101486,2648.49904785
101487,4523.7578418
101500,661.591749268
101505,1295.82816162
101509,6809.14905273
101514,2465.28022217
101540,4984.45432617
101543,2141.19913818
101561,1881.47948242
101564,2812.34336426
101568,8874.57302734
101573,12193.7453906
101591,1579.75096436
101606,1376.0526416
101620,3552.6352002
101621,1997.77585693
101629,1836.07815918
101636,1489.73888916
101638,2475.87879639
101648,1019.35306885
101661,1431.00489258
101665,5756.4190625
101666,3114.78118164
101668,1857.32456055
101685,2743.19198242
101689,1444.43967041
101696,869.797670898
101701,1480.86306396
101713,2041.86252686
101717,774.822561035
101727,5954.26566406
101744,2083.76130127
101756,1981.01439209
101759,2497.45204346
101760,2330.65553223
101765,4743.95395996
101767,1484.56829102
101781,4746.11270996
101784,2789.52700195
101794,1643.71350342
101801,1486.2118335
101803,4102.46588379
101811,1993.10741943
101813,2355.13048096
101815,2505.1431543
101824,7026.95358398
101832,3037.71134766
101839,9204.88317383
101841,1216.9076416
101868,4660.03032227
101880,1565.88571289
101885,2944.26285645
101897,6320.62038086
101901,1781.94714111
101902,5407.09361328
101903,2097.35360352
101910,1392.64291504
101914,5877.07410156
101924,4281.36569824
101925,5203.92046875
101927,7644.98607422
101934,800.852596436
101942,1472.18895508
101948,2428.07813477
101949,6320.84632812
101952,1133.87702271
101958,1849.38546387
101961,1685.4289917
101982,1063.33219604
101994,6128.05512695
101995,2343.07817139
101999,1094.19471313
102023,1482.95658447
102028,3165.98688477
102030,1793.6406665
102033,1938.91310791
102047,1873.22491699
102068,1557.29053955
102070,1875.52741211
102074,1559.32514893
102077,1688.35783691
102082,9437.9350293
102087,4753.17955078
102101,8842.5496582
102105,889.68538208
102132,3651.79062012
102142,955.362613525
102143,1688.65425049
102144,2079.70239746
102158,1429.65998047
102172,1091.95173096
102177,1532.07645752
102185,1107.78653076
102210,5377.83179687
102211,1182.57763184
102224,1269.27005615
102228,2041.17935791
102229,1358.35326904
102241,1555.03386719
102258,5582.89792969
102265,1125.72194458
102267,1729.07666992
102273,2350.8306543
102277,2317.33323975
102278,2848.84911621
102283,2486.0707373
102305,2386.47652344
102310,3318.05149902
102312,6199.59235352
102319,5324.06868164
102327,1661.08654297
102338,1057.86561768
102340,2003.53734863
102344,1938.11343994
102360,4548.7747998
102363,2057.5466626
102366,3574.3263916
102374,2573.74844727
102384,5482.886875
102395,1004.17773193
102406,2135.31429443
102410,3351.1590625
102421,2822.01750488
102430,4196.43428223
102435,1237.86753906
102436,3993.68693359
102443,2630.52521484
102447,3821.11958984
102472,4582.60154785
102479,950.033240967
102481,1894.67189453
102484,2156.95140625
102487,1579.01749756
102492,1703.09425049
102493,3719.9045459
102501,884.970275879
102503,4617.22763184
102509,1160.07632324
102510,4100.63226074
102515,1216.72822754
102518,920.561148682
102524,4346.52891113
102525,1608.45796387
102541,7205.53753906
102551,13726.3954688
102553,7326.94044922
102557,2056.34625488
102559,2813.97444336
102568,974.240942383
102574,1497.55897705
102584,887.71852417
102589,1952.46519043
102590,2604.37461426
102602,1478.45333496
102609,5943.44616211
102613,1300.8532373
102615,2358.68161133
102617,2184.20592529
102623,7277.02389648
102626,8540.46145508
102630,1902.34626953
102637,1173.23962402
102656,1479.19382568
102675,4010.49170898
102678,1688.68090576
102681,3086.5136084
102690,4853.07800293
102695,1045.14462158
102701,1958.82755615
102703,955.919379883
102705,2248.39722412
102713,1025.9154895
102723,1084.55711792
102734,1837.68971924
102735,1607.65849609
102738,1056.49813721
102749,1163.45427124
102752,3324.17822266
102762,1140.84827759
102763,1970.80447998
102777,3299.16248047
102783,2003.58128418
102807,2741.06419434
102813,4703.40819336
102815,4387.14896973
102817,2259.44032959
102819,1159.96654663
102820,1538.48203125
102823,1396.35019043
102842,7838.8837207
102843,755.386269531
